"MS.SubClass","MS.Zoning","Lot.Area","Street","Lot.Shape","Land.Contour","Utilities","Lot.Config","Land.Slope","Neighborhood","Condition.1","Condition.2","Bldg.Type","House.Style","Overall.Qual","Overall.Cond","Year.Built","Year.Remod.Add","Roof.Style","Roof.Matl","Exterior.1st","Exterior.2nd","Mas.Vnr.Type","Exter.Qual","Exter.Cond","Foundation","Bsmt.Qual","Bsmt.Cond","Bsmt.Exposure","BsmtFin.Type.1","BsmtFin.SF.1","BsmtFin.Type.2","BsmtFin.SF.2","Bsmt.Unf.SF","Total.Bsmt.SF","Heating","Heating.QC","Central.Air","Electrical","X1st.Flr.SF","X2nd.Flr.SF","Low.Qual.Fin.SF","Gr.Liv.Area","Bsmt.Full.Bath","Bsmt.Half.Bath","Full.Bath","Half.Bath","Bedroom.AbvGr","Kitchen.AbvGr","Kitchen.Qual","TotRms.AbvGrd","Functional","Fireplaces","Garage.Cars","Garage.Area","Paved.Drive","Wood.Deck.SF","Open.Porch.SF","Enclosed.Porch","X3Ssn.Porch","Screen.Porch","Pool.Area","Misc.Val","Mo.Sold","Yr.Sold","Sale.Type","Sale.Condition","SalePrice"
20,"RL",8760,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,6,1959,1959,"Hip","CompShg","MetalSd","MetalSd","BrkFace","TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,1194,1194,"GasA","TA","Y","SBrkr",1194,0,0,1194,1,0,1,0,3,1,"TA",6,"Typ",0,1,312,"Y",0,0,120,0,0,0,0,4,2010,"WD ","Normal",148000
20,"RL",10032,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,5,1959,1959,"Gable","CompShg","Wd Sdng","Wd Sdng","Stone","TA","TA","CBlock","TA","TA","No","Rec",734,"Unf",0,510,1244,"GasA","Ex","Y","SBrkr",1580,0,0,1580,1,0,1,1,3,1,"TA",6,"Typ",2,2,440,"Y",0,28,0,0,160,0,0,6,2010,"WD ","Normal",159500
30,"RL",7898,"Pave","Reg","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",4,7,1920,1994,"Gable","CompShg","MetalSd","MetalSd","None","TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,576,576,"GasA","Gd","Y","SBrkr",985,0,0,985,0,1,1,0,2,1,"TA",4,"Typ",0,2,676,"N",0,0,0,0,0,0,0,4,2010,"WD ","Normal",105000
20,"RL",10200,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,7,1954,2003,"Gable","CompShg","Wd Sdng","Wd Sdng","BrkFace","TA","TA","CBlock","TA","TA","No","ALQ",320,"BLQ",362,404,1086,"GasA","Gd","Y","SBrkr",1086,0,0,1086,1,0,1,0,3,1,"TA",6,"Typ",0,2,490,"Y",0,0,0,0,0,0,0,5,2010,"WD ","Normal",144900
50,"RL",8064,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Artery","Norm","1Fam","1.5Fin",6,8,1948,2004,"Gable","CompShg","WdShing","Wd Shng","None","TA","TA","CBlock","TA","TA","No","ALQ",481,"Rec",174,161,816,"GasA","TA","Y","SBrkr",816,408,0,1224,1,0,1,0,3,1,"TA",5,"Typ",0,1,280,"Y",414,0,0,0,0,0,0,5,2010,"WD ","Normal",132000
20,"RL",7200,"Pave","Reg","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,7,1951,2000,"Gable","CompShg","Wd Sdng","Wd Sdng","None","TA","TA","CBlock","TA","TA","Mn","BLQ",234,"Rec",486,180,900,"GasA","TA","Y","SBrkr",900,0,0,900,0,1,1,0,3,1,"Gd",5,"Typ",0,2,576,"Y",222,32,0,0,0,0,0,5,2010,"WD ","Normal",134800
20,"RL",10000,"Pave","IR1","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,6,1962,1962,"Hip","CompShg","Wd Sdng","Wd Sdng","BrkFace","TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,1116,1116,"GasA","TA","Y","SBrkr",1116,0,0,1116,0,0,1,1,3,1,"TA",5,"Typ",0,2,440,"Y",0,0,0,0,385,0,0,2,2010,"WD ","Normal",160000
50,"RM",8800,"Pave","Reg","Lvl","AllPub","Corner","Gtl","OldTown","Norm","Norm","1Fam","1.5Fin",4,7,1910,2004,"Gable","CompShg","Wd Sdng","Wd Sdng","None","TA","TA","BrkTil","TA","Fa","No","Unf",0,"Unf",0,576,576,"GasA","Gd","Y","SBrkr",792,348,0,1140,0,0,1,0,3,1,"TA",7,"Min2",0,0,0,"N",0,160,0,0,0,0,0,6,2010,"WD ","Normal",96500
30,"RM",4485,"Pave","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Artery","Norm","1Fam","1Story",5,7,1920,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None","TA","TA","PConc","TA","TA","No","BLQ",579,"Unf",0,357,936,"GasA","TA","Y","SBrkr",936,0,0,936,1,0,1,0,2,1,"TA",5,"Typ",1,0,0,"P",51,0,135,0,0,0,0,5,2010,"WD ","Normal",109500
30,"RM",8960,"Pave","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Artery","Norm","1Fam","1Story",5,6,1927,1950,"Gable","CompShg","WdShing","Wd Shng","None","TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,1008,1008,"GasA","Gd","Y","FuseA",1028,0,0,1028,0,0,1,0,2,1,"TA",5,"Typ",1,2,360,"Y",0,0,130,0,0,0,0,3,2010,"WD ","Normal",115000
50,"RM",5790,"Pave","Reg","Lvl","AllPub","Corner","Gtl","OldTown","Norm","Norm","1Fam","2Story",3,6,1915,1950,"Gambrel","CompShg","VinylSd","VinylSd","None","Gd","Gd","CBlock","Fa","TA","No","Unf",0,"Unf",0,840,840,"GasA","Gd","N","SBrkr",840,765,0,1605,0,0,2,0,3,2,"TA",8,"Typ",0,1,379,"Y",0,0,202,0,0,0,0,5,2010,"WD ","Normal",107400
30,"RM",4608,"Pave","Reg","Lvl","AllPub","Corner","Gtl","OldTown","Artery","Norm","1Fam","1Story",4,6,1945,1950,"Gable","CompShg","MetalSd","MetalSd","None","TA","Gd","CBlock","TA","TA","No","Unf",0,"Unf",0,747,747,"GasA","TA","Y","SBrkr",747,0,0,747,0,0,1,0,2,1,"TA",4,"Typ",0,1,220,"Y",0,0,0,0,0,0,0,6,2010,"WD ","Normal",80000
45,"RM",6900,"Pave","Reg","Lvl","AllPub","Corner","Gtl","OldTown","Norm","Norm","1Fam","1.5Fin",6,7,1938,2000,"Gable","CompShg","MetalSd","MetalSd","None","TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,827,827,"GasA","Gd","Y","SBrkr",827,424,0,1251,0,0,1,0,3,1,"Fa",6,"Typ",0,1,240,"N",0,0,0,0,0,0,0,1,2010,"WD ","Normal",119000
50,"RM",8239,"Pave","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Artery","Norm","1Fam","1.5Fin",5,6,1920,1962,"Gable","CompShg","MetalSd","MetalSd","None","TA","TA","BrkTil","TA","TA","No","Rec",176,"Unf",0,832,1008,"GasA","TA","Y","SBrkr",1060,185,0,1245,0,0,1,0,3,1,"TA",6,"Typ",0,1,315,"Y",0,0,334,0,0,0,0,3,2010,"WD ","Normal",100000
20,"RM",7407,"Pave","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Artery","Norm","1Fam","1Story",6,7,1957,1996,"Gable","CompShg","MetalSd","MetalSd","None","TA","TA","CBlock","TA","TA","No","GLQ",600,"Unf",0,312,912,"GasA","TA","Y","FuseA",1236,0,0,1236,1,0,1,0,2,1,"TA",6,"Typ",0,2,923,"Y",0,158,158,0,0,0,0,4,2010,"WD ","Normal",149700
70,"RM",10560,"Pave","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","2Story",6,7,1922,1994,"Gable","CompShg","Wd Sdng","Wd Sdng","None","TA","TA","CBlock","Fa","TA","No","Rec",283,"Unf",0,455,738,"GasA","Ex","Y","SBrkr",868,602,0,1470,0,0,1,1,2,1,"TA",6,"Min1",0,2,624,"Y",0,0,0,0,0,0,0,6,2010,"WD ","Normal",140750
30,"RM",5000,"Pave","Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Feedr","Norm","1Fam","1Story",4,7,1925,1950,"Gable","CompShg","MetalSd","MetalSd","None","TA","TA","BrkTil","TA","TA","No","Rec",188,"Unf",0,577,765,"GasA","TA","N","FuseF",765,0,0,765,1,0,1,0,2,1,"Gd",4,"Typ",0,1,200,"P",135,0,41,0,0,0,0,4,2010,"WD ","Normal",87000
50,"RM",6000,"Pave","Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",6,6,1940,1950,"Gable","CompShg","MetalSd","MetalSd","None","TA","Gd","CBlock","TA","TA","No","LwQ",264,"Unf",0,308,572,"GasA","Ex","Y","FuseA",848,348,0,1196,0,1,1,1,3,1,"TA",6,"Typ",2,2,576,"Y",0,0,0,0,0,0,0,3,2010,"WD ","Normal",128000
50,"RM",6000,"Pave","Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",6,7,1948,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None","TA","TA","CBlock","TA","TA","No","Rec",300,"Unf",0,480,780,"GasA","TA","Y","SBrkr",780,636,0,1416,0,0,1,1,3,1,"TA",6,"Typ",0,1,312,"P",221,0,48,0,0,0,0,3,2010,"WD ","Normal",139900
70,"RM",3068,"Pave","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","2Story",6,8,1920,1993,"Gable","CompShg","VinylSd","VinylSd","None","TA","Gd","BrkTil","TA","TA","No","Unf",0,"Unf",0,662,662,"GasA","Ex","Y","SBrkr",662,662,0,1324,0,1,1,0,3,1,"TA",6,"Typ",0,1,180,"Y",0,0,112,0,0,0,0,2,2010,"WD ","Normal",122000
90,"RM",8472,"Grvl","IR2","Bnk","AllPub","Corner","Mod","IDOTRR","RRNn","Norm","Duplex","1Story",5,5,1963,1963,"Gable","CompShg","Wd Sdng","Wd Sdng","None","Fa","TA","CBlock","Gd","TA","Gd","LwQ",104,"GLQ",712,0,816,"GasA","TA","N","SBrkr",816,0,0,816,1,0,1,0,2,1,"TA",5,"Typ",0,2,516,"Y",106,0,0,0,0,0,0,5,2010,"WD ","Normal",110000
190,"RM",7630,"Pave","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Feedr","Norm","2fmCon","2Story",5,9,1900,1996,"Gable","CompShg","Wd Sdng","Wd Sdng","None","TA","Gd","BrkTil","Gd","TA","No","Unf",0,"Unf",0,360,360,"GasA","Gd","Y","SBrkr",1032,780,0,1812,0,0,2,0,4,2,"Gd",8,"Typ",1,2,672,"N",344,0,40,0,0,0,0,5,2010,"WD ","Normal",140000
50,"RL",10632,"Pave","IR1","Lvl","AllPub","Inside","Gtl","ClearCr","Norm","Norm","1Fam","1.5Fin",5,3,1917,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None","TA","TA","BrkTil","Gd","Fa","No","Unf",0,"Unf",0,689,689,"GasA","Gd","N","SBrkr",725,499,0,1224,0,0,1,1,3,1,"Po",6,"Mod",0,1,180,"N",0,0,248,0,0,0,0,1,2010,"COD","Normal",107500
190,"RL",9900,"Pave","Reg","Lvl","AllPub","Inside","Gtl","SWISU","Norm","Norm","2fmCon","1.5Fin",5,4,1915,1950,"Gable","CompShg","Wd Sdng","Wd Shng","None","Fa","Fa","BrkTil","TA","TA","No","Rec",1026,"Unf",0,186,1212,"GasA","TA","N","SBrkr",1212,180,0,1392,1,0,1,0,3,1,"TA",6,"Typ",0,0,0,"N",0,0,168,0,0,0,0,2,2010,"ConLD","Normal",100000
190,"RH",6048,"Pave","Reg","Lvl","AllPub","Corner","Gtl","SWISU","Artery","Norm","2fmCon","1.5Fin",5,7,1910,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None","TA","Gd","BrkTil","TA","TA","Mn","LwQ",736,"Unf",0,120,856,"GasA","Gd","Y","SBrkr",936,744,0,1680,1,0,2,0,2,2,"TA",7,"Typ",1,2,450,"P",56,144,0,0,0,0,0,6,2010,"COD","Normal",114900
50,"RL",6342,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Feedr","Norm","1Fam","1.5Fin",5,8,1875,1996,"Gable","CompShg","VinylSd","VinylSd","None","TA","Gd","CBlock","TA","TA","No","Unf",0,"Unf",0,780,780,"GasA","Gd","N","SBrkr",780,240,0,1020,0,0,1,0,2,1,"TA",6,"Typ",0,0,0,"N",0,0,176,0,0,0,0,5,2010,"WD ","Normal",94000
90,"RL",10773,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","Duplex","1Story",4,3,1967,1967,"Gable","Tar&Grv","Plywood","Plywood","BrkFace","Fa","Fa","CBlock","TA","TA","No","ALQ",704,"Unf",0,1128,1832,"GasA","TA","N","SBrkr",1832,0,0,1832,2,0,2,0,4,2,"TA",8,"Typ",0,0,0,"Y",0,58,0,0,0,0,0,5,2010,"WD ","Normal",136000
90,"RL",10778,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","Duplex","1Story",4,5,1968,1968,"Hip","CompShg","HdBoard","HdBoard","None","TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,1768,1768,"GasA","TA","N","SBrkr",1768,0,0,1768,0,0,2,0,4,2,"TA",8,"Typ",0,0,0,"Y",0,0,0,0,0,0,0,4,2010,"WD ","Normal",136500
20,"RL",11341,"Pave","IR1","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,6,1957,1996,"Hip","CompShg","Wd Sdng","Wd Sdng","BrkFace","TA","TA","CBlock","Gd","TA","No","ALQ",1302,"Unf",0,90,1392,"GasA","TA","Y","SBrkr",1392,0,0,1392,1,0,1,1,3,1,"TA",5,"Mod",1,2,528,"Y",0,0,0,0,95,0,0,5,2010,"WD ","Normal",121500
20,"RL",8521,"Pave","Reg","Lvl","AllPub","FR2","Gtl","Sawyer","Feedr","Norm","1Fam","1Story",5,5,1967,1967,"Gable","CompShg","HdBoard","HdBoard","None","TA","TA","CBlock","TA","TA","No","ALQ",842,"Unf",0,70,912,"GasA","TA","Y","SBrkr",912,0,0,912,0,0,1,0,3,1,"TA",5,"Typ",1,1,336,"Y",0,0,0,0,0,0,0,5,2010,"WD ","Normal",125000
20,"RL",7832,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,5,1968,1968,"Hip","CompShg","HdBoard","HdBoard","None","TA","TA","CBlock","TA","TA","No","GLQ",775,"Unf",0,89,864,"GasA","Ex","Y","SBrkr",864,0,0,864,1,0,1,0,2,1,"TA",4,"Typ",0,1,280,"Y",226,0,0,0,0,0,0,5,2010,"WD ","Normal",137250
90,"RL",7424,"Pave","IR1","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","Duplex","SFoyer",5,5,1978,1978,"Gable","CompShg","Plywood","Plywood","None","TA","TA","CBlock","Gd","TA","Av","GLQ",1319,"Unf",0,0,1319,"GasA","TA","Y","SBrkr",1373,0,0,1373,1,0,1,0,3,1,"TA",5,"Typ",2,2,591,"Y",0,0,0,0,0,0,0,5,2010,"WD ","Normal",160250
20,"RL",20062,"Pave","IR1","Low","AllPub","Inside","Mod","ClearCr","Norm","Norm","1Fam","1Story",7,7,1977,2001,"Hip","CompShg","Wd Sdng","Wd Sdng","None","Gd","Gd","CBlock","Gd","TA","Gd","ALQ",1092,"Unf",0,328,1420,"GasA","Gd","Y","SBrkr",1483,0,0,1483,1,0,1,1,1,1,"TA",4,"Typ",2,2,690,"Y",496,0,0,0,0,0,0,4,2010,"WD ","Normal",270000
20,"RL",9600,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",4,7,1950,1995,"Gable","CompShg","VinylSd","HdBoard","None","TA","TA","CBlock","Gd","TA","No","BLQ",442,"Unf",0,625,1067,"GasA","TA","Y","SBrkr",1067,0,0,1067,0,0,2,0,2,1,"Gd",4,"Min2",0,2,436,"Y",290,0,0,0,0,0,0,2,2010,"WD ","Normal",128000
60,"RL",17082,"Pave","IR1","Low","AllPub","CulDSac","Mod","ClearCr","Norm","Norm","1Fam","2Story",6,5,1978,1992,"Gable","CompShg","VinylSd","VinylSd","BrkFace","TA","TA","PConc","Gd","TA","Av","ALQ",964,"Unf",0,153,1117,"GasA","Ex","Y","SBrkr",1117,864,0,1981,1,0,2,1,4,1,"Gd",8,"Typ",1,2,522,"Y",336,104,0,0,0,0,0,5,2010,"WD ","Normal",230000
50,"RL",18600,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1.5Fin",3,4,1938,1990,"Gable","CompShg","Wd Sdng","Wd Sdng","None","TA","TA","CBlock","TA","TA","Mn","BLQ",288,"LwQ",684,0,972,"GasA","TA","Y","FuseA",1052,558,0,1610,0,1,2,0,4,1,"Fa",8,"Typ",1,1,480,"Y",0,0,60,0,0,0,450,6,2010,"WD ","Normal",124000
20,"RL",9571,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story",5,6,1956,1956,"Gable","CompShg","Wd Sdng","Wd Sdng","None","TA","TA","CBlock","TA","TA","Av","BLQ",739,"Unf",0,405,1144,"GasA","TA","Y","SBrkr",1144,0,0,1144,1,0,1,0,3,1,"TA",6,"Typ",0,1,596,"Y",44,0,0,0,0,0,0,6,2010,"WD ","Normal",129000
20,"RL",9525,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story",5,7,1954,1998,"Gable","CompShg","WdShing","Wd Shng","None","TA","TA","CBlock","TA","TA","Av","BLQ",954,"Unf",0,218,1172,"GasA","TA","Y","SBrkr",1172,0,0,1172,1,0,1,0,3,1,"TA",5,"Typ",0,1,366,"Y",240,0,0,0,0,0,0,6,2010,"WD ","Normal",128000
20,"RL",10420,"Pave","Reg","Lvl","AllPub","Corner","Gtl","Edwards","Norm","Norm","1Fam","1Story",6,5,2009,2009,"Gable","CompShg","VinylSd","VinylSd","None","TA","TA","PConc","Gd","TA","Mn","GLQ",36,"Unf",0,1176,1212,"GasA","Ex","Y","SBrkr",1212,0,0,1212,0,0,2,0,3,1,"Gd",6,"Typ",0,2,460,"Y",100,22,0,0,0,0,0,3,2010,"WD ","Normal",186000
60,"RL",9206,"Pave","Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","1Fam","2Story",6,5,1985,1985,"Gable","CompShg","HdBoard","HdBoard","BrkFace","Gd","TA","CBlock","Gd","TA","No","Unf",0,"Unf",0,741,741,"GasA","TA","Y","SBrkr",977,755,0,1732,0,0,2,1,3,1,"Gd",7,"Typ",1,2,476,"Y",192,46,0,0,0,0,0,6,2010,"WD ","Normal",178000
20,"RL",11980,"Pave","Reg","Low","AllPub","Inside","Mod","SawyerW","Norm","Norm","1Fam","1Story",7,5,1987,1987,"Gable","CompShg","Plywood","Plywood","BrkFace","Gd","TA","CBlock","Gd","TA","Gd","GLQ",1433,"Unf",0,0,1433,"GasA","Ex","Y","SBrkr",1433,0,0,1433,1,0,1,1,1,1,"Gd",4,"Typ",2,2,528,"Y",0,278,0,0,266,0,0,6,2010,"WD ","Normal",270000
60,"RL",9938,"Pave","Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","1Fam","2Story",7,5,1993,1994,"Gable","CompShg","MetalSd","MetalSd","BrkFace","Gd","TA","PConc","Gd","TA","No","GLQ",750,"Unf",0,300,1050,"GasA","Ex","Y","SBrkr",1062,887,0,1949,1,0,2,1,3,1,"Gd",8,"Typ",1,2,574,"Y",156,90,0,0,0,0,0,6,2010,"WD ","Normal",236000
20,"RL",10475,"Pave","IR1","Lvl","AllPub","Corner","Gtl","CollgCr","Norm","Norm","1Fam","1Story",8,5,2008,2008,"Gable","CompShg","VinylSd","VinylSd","Stone","Gd","TA","PConc","Gd","TA","Av","Unf",0,"Unf",0,1694,1694,"GasA","Ex","Y","SBrkr",1694,0,0,1694,0,0,2,0,3,1,"Gd",7,"Typ",0,3,776,"Y",160,33,0,0,0,0,0,2,2010,"WD ","Normal",245350
20,"RL",6762,"Pave","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2006,2006,"Gable","CompShg","VinylSd","VinylSd","Stone","Gd","TA","PConc","Gd","TA","Av","GLQ",686,"Unf",0,501,1187,"GasA","Ex","Y","SBrkr",1208,0,0,1208,1,0,2,0,2,1,"Gd",6,"Typ",0,2,632,"Y",105,61,0,0,0,0,0,2,2010,"WD ","Normal",206000
20,"RL",10402,"Pave","IR1","Lvl","AllPub","Corner","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2009,2009,"Gable","CompShg","VinylSd","VinylSd","None","TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1226,1226,"GasA","Ex","Y","SBrkr",1226,0,0,1226,0,0,2,0,3,1,"Gd",6,"Typ",0,3,740,"Y",0,36,0,0,0,0,0,5,2010,"WD ","Normal",198900
60,"RL",12376,"Pave","Reg","Lvl","AllPub","Corner","Gtl","SawyerW","Norm","Norm","1Fam","2Story",7,5,1990,1990,"Hip","CompShg","Plywood","Plywood","None","TA","TA","PConc","Gd","TA","Mn","GLQ",1470,"Unf",0,203,1673,"GasA","Gd","Y","SBrkr",1699,1523,0,3222,1,0,3,0,5,1,"Gd",11,"Typ",2,3,594,"Y",367,0,0,0,0,0,0,5,2010,"WD ","Normal",320000
50,"RL",14235,"Pave","IR1","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","1Fam","1.5Fin",6,8,1900,1993,"Gable","CompShg","Wd Sdng","Plywood","None","TA","TA","PConc","Fa","Gd","No","Unf",0,"Unf",0,676,676,"GasA","TA","Y","SBrkr",831,614,0,1445,0,0,2,0,3,1,"TA",6,"Typ",0,2,484,"N",0,59,0,0,0,0,0,3,2010,"WD ","Normal",138500
80,"RL",8816,"Pave","Reg","Lvl","AllPub","Inside","Gtl","ClearCr","Norm","Norm","1Fam","SLvl",6,7,1971,1971,"Gable","CompShg","HdBoard","HdBoard","BrkFace","TA","TA","CBlock","TA","TA","Av","GLQ",504,"Unf",0,506,1010,"GasA","Gd","Y","SBrkr",1052,0,0,1052,1,0,1,0,3,1,"TA",6,"Typ",0,2,440,"Y",0,0,0,0,0,0,0,6,2010,"WD ","Normal",155000
20,"RL",15240,"Pave","IR1","Lvl","AllPub","FR2","Gtl","CollgCr","Norm","Norm","1Fam","1Story",5,8,1977,2004,"Gable","CompShg","CemntBd","CmentBd","None","Gd","Gd","CBlock","Gd","TA","No","GLQ",198,"Rec",688,140,1026,"GasA","Ex","Y","SBrkr",1026,0,0,1026,1,0,1,1,3,1,"TA",5,"Typ",0,1,308,"Y",316,85,0,0,0,0,0,6,2010,"WD ","Normal",150000
60,"RL",10900,"Pave","IR1","Lvl","AllPub","FR2","Gtl","CollgCr","Norm","Norm","1Fam","2Story",6,7,1977,1977,"Gable","CompShg","HdBoard","HdBoard","BrkFace","TA","TA","CBlock","Gd","TA","No","GLQ",378,"Unf",0,311,689,"GasA","Ex","Y","SBrkr",689,703,0,1392,0,0,1,1,3,1,"TA",6,"Typ",0,1,299,"Y",0,36,0,0,0,0,450,3,2010,"WD ","Normal",161750
20,"RL",10650,"Pave","Reg","Lvl","AllPub","Corner","Gtl","CollgCr","Norm","Norm","1Fam","1Story",5,6,1976,1976,"Gable","CompShg","HdBoard","HdBoard","None","TA","TA","CBlock","TA","Gd","Av","LwQ",182,"ALQ",712,0,894,"GasA","TA","Y","SBrkr",894,0,0,894,1,0,1,0,3,1,"TA",5,"Typ",0,1,308,"Y",365,0,0,0,0,0,0,2,2010,"WD ","Normal",128200
20,"RL",10389,"Pave","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",8,5,2003,2003,"Hip","CompShg","CemntBd","CmentBd","BrkFace","Gd","TA","PConc","Gd","TA","No","GLQ",1682,"Unf",0,296,1978,"GasA","Ex","Y","SBrkr",1978,0,0,1978,1,0,2,1,3,1,"Gd",8,"Typ",1,3,850,"Y",188,25,0,0,0,0,0,5,2010,"WD ","Normal",318000
20,"RL",11423,"Pave","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",8,5,2001,2002,"Gable","CompShg","VinylSd","VinylSd","BrkFace","Gd","TA","PConc","Gd","TA","Av","GLQ",1358,"Unf",0,223,1581,"GasA","Ex","Y","SBrkr",1601,0,0,1601,1,0,2,0,3,1,"Gd",6,"Typ",1,2,670,"Y",180,0,0,0,0,0,2000,5,2010,"WD ","Normal",272000
60,"RL",9548,"Pave","IR1","Lvl","AllPub","CulDSac","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,6,2003,2003,"Gable","CompShg","VinylSd","VinylSd","BrkFace","Gd","TA","PConc","Gd","TA","No","GLQ",483,"Unf",0,458,941,"GasA","Ex","Y","SBrkr",941,888,0,1829,1,0,2,1,3,1,"Gd",7,"Typ",1,2,613,"Y",192,39,0,0,0,0,0,1,2010,"WD ","Normal",237000
20,"RL",10635,"Pave","IR2","Lvl","AllPub","FR2","Gtl","CollgCr","Norm","Norm","1Fam","1Story",8,5,2003,2003,"Hip","CompShg","VinylSd","VinylSd","BrkFace","Gd","TA","PConc","Gd","TA","Av","BLQ",370,"GLQ",972,315,1657,"GasA","Ex","Y","SBrkr",1668,0,0,1668,1,0,2,0,3,1,"Gd",8,"Typ",1,2,502,"Y",0,262,0,0,0,0,0,5,2010,"WD ","Normal",232000
20,"RL",8773,"Pave","Reg","Lvl","AllPub","FR2","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2004,2004,"Gable","CompShg","VinylSd","VinylSd","BrkFace","Gd","TA","PConc","Gd","TA","Av","GLQ",24,"Unf",0,1390,1414,"GasA","Ex","Y","SBrkr",1414,0,0,1414,0,0,2,0,3,1,"Gd",6,"Typ",0,2,494,"Y",132,105,0,0,0,0,0,5,2010,"WD ","Normal",185500
20,"RL",10044,"Pave","IR1","Low","AllPub","CulDSac","Gtl","Edwards","Norm","Norm","1Fam","1Story",5,6,1968,1968,"Gable","CompShg","MetalSd","MetalSd","None","TA","TA","CBlock","Gd","TA","Gd","ALQ",1070,"Unf",0,126,1196,"GasA","TA","Y","SBrkr",1196,0,0,1196,1,0,1,0,3,1,"TA",6,"Typ",0,1,336,"Y",257,0,168,0,0,0,0,6,2010,"WD ","Normal",144000
80,"RL",6305,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","SLvl",6,6,1975,1975,"Gable","CompShg","Plywood","Plywood","None","TA","TA","CBlock","TA","TA","Av","ALQ",528,"Unf",0,480,1008,"GasA","TA","Y","SBrkr",1096,0,0,1096,1,0,1,0,3,1,"TA",5,"Typ",1,1,352,"Y",0,0,0,0,0,0,0,6,2010,"WD ","Normal",125200
20,"RL",6410,"Pave","Reg","HLS","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story",4,5,1958,1958,"Hip","CompShg","WdShing","Wd Shng","None","TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,960,960,"GasA","Ex","Y","SBrkr",960,0,0,960,0,0,1,0,3,1,"TA",5,"Typ",0,0,0,"Y",0,0,0,0,0,0,0,5,2010,"WD ","Normal",90000
